	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
0	-0.6472756862640381	-0.21309363842010498	1.5481712818145752	0.9211084246635437	-0.5026060342788696	-0.7827030420303345	2.460622549057007	-0.8323972225189209	0.07816125452518463	-0.6399986147880554	-0.14026719331741333	-0.64408278465271	-0.8372603058815002	-0.9055203199386597	-0.8673313856124878	-0.8401284217834473	-0.5724261999130249	-0.6793095469474792	-0.23944741487503052	-0.6936473846435547	-0.6319634914398193	0.2780330181121826	-0.12608253955841064	1.2589683532714844	-0.8333686590194702	-0.733923077583313	-0.8311557769775391	-0.863619863986969	-0.636992871761322	-0.5078839659690857	0.9044996500015259	2.045598268508911	2.0418169498443604	2.2261736392974854	-0.7422235012054443	-0.6996012926101685	0.5008190870285034	0.46285879611968994	-0.7405532002449036	-0.9199198484420776	-0.6035500764846802	-0.7431589961051941	-0.7081661224365234	-0.8705552220344543	-0.21967869997024536	-0.6760785579681396	1.2704554796218872	2.2611732482910156	-0.7393492460250854	1.4475646018981934	-0.3397839069366455	-0.7095853090286255	-0.8944608569145203	-0.6765145659446716	-0.7083025574684143	-0.6489188075065613	-0.7907185554504395	-0.9577078223228455	1.4850084781646729	0.6805111765861511	-0.7902865409851074	-0.3633931875228882	-0.6321755051612854	-0.8166861534118652
1	-0.8857388496398926	-0.8674641847610474	-0.5983801484107971	-0.8901991844177246	-0.7318106889724731	-0.7932104468345642	-0.9187062978744507	-0.8800178170204163	0.9844822287559509	-0.6168109774589539	0.5810397863388062	-0.6132012605667114	-0.869572639465332	-0.8148797750473022	-0.8650286793708801	-0.7702367901802063	-0.700125515460968	-0.5711047053337097	-0.8956723809242249	-0.11864012479782104	3.1426875591278076	1.4912934303283691	-0.7924275994300842	-0.3707270622253418	-0.6442404985427856	-0.7130014896392822	-0.69635409116745	-0.3944648504257202	-0.19811534881591797	-0.89708411693573	0.09079867601394653	-0.8528237342834473	-0.709304690361023	-0.8495380282402039	-0.5132683515548706	-0.6736397743225098	0.5449485778808594	-0.05330312252044678	-0.7124294638633728	2.542342185974121	-0.8512870073318481	-0.8029879331588745	-0.6884708404541016	0.7266039848327637	0.9222927093505859	1.9509319067001343	-0.741915225982666	-0.49194103479385376	-0.675640881061554	-0.8089932203292847	0.6316314339637756	-0.8139601945877075	-0.7111074924468994	-0.39211446046829224	-0.8883960843086243	-0.9066551327705383	-0.574854850769043	1.2829087972640991	-0.9136320948600769	0.08177513629198074	-0.7509328722953796	-0.3365356922149658	-0.7962047457695007	0.4946382939815521
2	-0.8840764164924622	-0.8665497303009033	-0.5865915417671204	-0.8850557804107666	-0.7178881764411926	-0.7908099889755249	-0.911052942276001	-0.8759274482727051	0.994755744934082	-0.6197933554649353	0.5908969640731812	-0.6166638135910034	-0.8702123165130615	-0.8086573481559753	-0.8651984333992004	-0.7778739929199219	-0.6935391426086426	-0.5908058881759644	-0.8949081897735596	-0.1178465485572815	3.0095109939575195	1.4503419399261475	-0.7837116122245789	-0.3579021692276001	-0.628853440284729	-0.7081193327903748	-0.6910619735717773	-0.38215112686157227	-0.18036532402038574	-0.8919742107391357	0.10655855387449265	-0.8477628231048584	-0.6884573698043823	-0.8445841670036316	-0.525422215461731	-0.6733261942863464	0.5365846753120422	-0.08213531970977783	-0.7072423100471497	2.494127035140991	-0.8460599780082703	-0.802986741065979	-0.6973827481269836	0.6898038983345032	0.8773404955863953	1.8988195657730103	-0.7361135482788086	-0.48742759227752686	-0.6685823798179626	-0.7966144680976868	0.6388760209083557	-0.8092473745346069	-0.7083426713943481	-0.40578627586364746	-0.8789670467376709	-0.9028199315071106	-0.5825048685073853	1.1874641180038452	-0.9071258306503296	0.11433634907007217	-0.7485672235488892	-0.3337726593017578	-0.7867838144302368	0.4710840582847595
3	-0.8795756101608276	-0.8613448143005371	-0.5810801982879639	-0.8877918124198914	-0.7093561887741089	-0.791633665561676	-0.9115242958068848	-0.8788964152336121	0.9966614246368408	-0.6133650541305542	0.560735821723938	-0.6090297698974609	-0.8707172870635986	-0.806898295879364	-0.8642728328704834	-0.7898577451705933	-0.6790689826011658	-0.6041288375854492	-0.8937487006187439	-0.13128376007080078	2.9974937438964844	1.433835744857788	-0.7846217155456543	-0.3727980852127075	-0.6196526885032654	-0.7097028493881226	-0.6984360218048096	-0.39026856422424316	-0.16910898685455322	-0.8880889415740967	0.08025484532117844	-0.85108882188797	-0.6880150437355042	-0.8426704406738281	-0.5333477258682251	-0.6807059645652771	0.5275110602378845	-0.11136245727539062	-0.6988880038261414	2.519432306289673	-0.8430448174476624	-0.8006913065910339	-0.6908916234970093	0.6687485575675964	0.8564479947090149	1.88496994972229	-0.7344377040863037	-0.4941558837890625	-0.6693379878997803	-0.7931108474731445	0.6478360295295715	-0.8067247867584229	-0.7048732042312622	-0.4176352620124817	-0.8738783597946167	-0.9055728316307068	-0.5990117788314819	1.2042838335037231	-0.9053587913513184	0.10603572428226471	-0.7552976012229919	-0.3285982012748718	-0.7853425145149231	0.48560622334480286
4	-0.88396817445755	-0.8653826117515564	-0.6022723317146301	-0.8922126293182373	-0.7267869114875793	-0.7890843749046326	-0.9183916449546814	-0.8787708878517151	1.006234049797058	-0.6110135316848755	0.5601833462715149	-0.614842414855957	-0.8706883192062378	-0.8121747374534607	-0.8632860779762268	-0.7745790481567383	-0.6867748498916626	-0.5818959474563599	-0.8953186273574829	-0.11851263046264648	3.122098445892334	1.4732246398925781	-0.7886118292808533	-0.37676626443862915	-0.6362797617912292	-0.7107445001602173	-0.6997653245925903	-0.3832332491874695	-0.1841731071472168	-0.8948897123336792	0.06860806792974472	-0.8551868796348572	-0.7019385099411011	-0.8497138023376465	-0.5244361162185669	-0.671949028968811	0.5456658601760864	-0.08143585920333862	-0.7117713689804077	2.5317864418029785	-0.8501225709915161	-0.7997719645500183	-0.6946178674697876	0.736458420753479	0.9123584628105164	1.9469941854476929	-0.7410945892333984	-0.49848079681396484	-0.6780242919921875	-0.8058792352676392	0.63472980260849	-0.8123655915260315	-0.7080802917480469	-0.4127228260040283	-0.8855942487716675	-0.906699538230896	-0.5816485285758972	1.2695938348770142	-0.9126310348510742	0.1038452610373497	-0.7533790469169617	-0.3399721384048462	-0.7922115921974182	0.4857516586780548
5	-0.8796523809432983	-0.8613329529762268	-0.5714195370674133	-0.8829857707023621	-0.7145274877548218	-0.7961815595626831	-0.9105829000473022	-0.8814723491668701	0.9630473256111145	-0.6257872581481934	0.5789952278137207	-0.6027600765228271	-0.8726274371147156	-0.8036442995071411	-0.8665817379951477	-0.7853375673294067	-0.6878631114959717	-0.6056571006774902	-0.8936720490455627	-0.15784084796905518	2.956427574157715	1.428786277770996	-0.786586344242096	-0.37368667125701904	-0.6244585514068604	-0.7136739492416382	-0.6910246014595032	-0.38833940029144287	-0.1650320291519165	-0.8892713785171509	0.0913330689072609	-0.8477330207824707	-0.6937172412872314	-0.8438968658447266	-0.5316616892814636	-0.6873254776000977	0.5195939540863037	-0.10244876146316528	-0.6975432634353638	2.5305495262145996	-0.8445671796798706	-0.8021135926246643	-0.6818888187408447	0.6466434597969055	0.8389618992805481	1.8639174699783325	-0.7308700084686279	-0.4893277883529663	-0.6626056432723999	-0.7876118421554565	0.6543088555335999	-0.8075851202011108	-0.7052505016326904	-0.4063030481338501	-0.8730596303939819	-0.9047619104385376	-0.5940359830856323	1.1899700164794922	-0.9027854204177856	0.10187195986509323	-0.7526310682296753	-0.3262784481048584	-0.7899940609931946	0.48717448115348816
6	-0.6417088508605957	-0.21004801988601685	1.533266544342041	0.7996084690093994	-0.502805233001709	-0.7878338694572449	2.3852410316467285	-0.8271644115447998	0.1215415745973587	-0.6483289003372192	-0.1520029902458191	-0.6553100943565369	-0.8357423543930054	-0.9034604430198669	-0.8735663890838623	-0.8332687020301819	-0.562079668045044	-0.665535569190979	-0.27669501304626465	-0.6800410747528076	-0.5851578712463379	0.308913916349411	-0.1286296844482422	1.2175191640853882	-0.8277317881584167	-0.7304518222808838	-0.8297885060310364	-0.8651068210601807	-0.6469918489456177	-0.48578977584838867	0.910380482673645	1.991534948348999	1.9250116348266602	2.0836918354034424	-0.7283650636672974	-0.6994673013687134	0.5151290893554688	0.44034343957901	-0.7397165894508362	-0.9084654450416565	-0.6165561676025391	-0.7477198839187622	-0.7048525810241699	-0.8614429235458374	-0.24293607473373413	-0.6546801328659058	1.2087217569351196	2.2395269870758057	-0.7136108875274658	1.3778233528137207	-0.34187042713165283	-0.7022782564163208	-0.8905371427536011	-0.6646791696548462	-0.701526403427124	-0.6602964401245117	-0.7877597808837891	-0.9506612420082092	1.4123550653457642	0.6267932653427124	-0.7936275005340576	-0.3468022346496582	-0.6425982713699341	-0.8106947541236877
7	-0.8774442076683044	-0.8649355173110962	-0.5778895616531372	-0.8900129199028015	-0.7214685082435608	-0.7867874503135681	-0.9113298058509827	-0.878493070602417	0.9810534119606018	-0.6138349175453186	0.5613480806350708	-0.6096451282501221	-0.8707277178764343	-0.8140652179718018	-0.867545485496521	-0.7780929803848267	-0.6824595928192139	-0.6025309562683105	-0.8918666243553162	-0.13203448057174683	3.021742105484009	1.438568115234375	-0.7797511219978333	-0.36683189868927	-0.6297879815101624	-0.7103418111801147	-0.6936502456665039	-0.3954920172691345	-0.1735343337059021	-0.8909866213798523	0.08173968642950058	-0.84926837682724	-0.6876366138458252	-0.8397852182388306	-0.5403541922569275	-0.6776916980743408	0.5366357564926147	-0.07499366998672485	-0.701570987701416	2.492870807647705	-0.8441694974899292	-0.804069995880127	-0.694587767124176	0.697079062461853	0.8664525747299194	1.9109770059585571	-0.7288694381713867	-0.4778749942779541	-0.6619961261749268	-0.7959617972373962	0.6294451355934143	-0.8073769211769104	-0.7051503658294678	-0.40253371000289917	-0.8786405324935913	-0.9045238494873047	-0.5768570899963379	1.2280303239822388	-0.9068089127540588	0.09960918128490448	-0.7501159310340881	-0.3352624177932739	-0.7950519323348999	0.4682736098766327
8	-0.6077507138252258	-0.20614206790924072	1.5925211906433105	0.9474461078643799	-0.5390720367431641	-0.7868945598602295	2.5033440589904785	-0.823853611946106	0.0355147086083889	-0.6190768480300903	-0.14486289024353027	-0.638401985168457	-0.8443854451179504	-0.9058279395103455	-0.8685526847839355	-0.841999351978302	-0.5761945247650146	-0.676555871963501	-0.24374330043792725	-0.7191002368927002	-0.6539676189422607	0.28711017966270447	-0.0505375862121582	1.3059899806976318	-0.8203761577606201	-0.710526704788208	-0.8306593894958496	-0.8650174140930176	-0.6395251750946045	-0.4903137683868408	0.9074831604957581	2.112377643585205	2.1058971881866455	2.2759828567504883	-0.7648628950119019	-0.6933724284172058	0.49327704310417175	0.43602925539016724	-0.7410553097724915	-0.9289325475692749	-0.5835919380187988	-0.7586594223976135	-0.7417214512825012	-0.8698470592498779	-0.19363868236541748	-0.6651334762573242	1.2503772974014282	2.2465455532073975	-0.7473933696746826	1.3913131952285767	-0.3383554220199585	-0.7121150493621826	-0.8898664712905884	-0.6847697496414185	-0.698209822177887	-0.6546125411987305	-0.7913177013397217	-0.9639910459518433	1.5026775598526	0.7217978239059448	-0.7784995436668396	-0.38241541385650635	-0.6151765584945679	-0.8141107559204102
9	-0.8858442902565002	-0.8672420382499695	-0.5974505543708801	-0.8894526362419128	-0.7304519414901733	-0.7945098280906677	-0.9177519679069519	-0.8819682598114014	0.9759539365768433	-0.6197291612625122	0.5736342668533325	-0.6130736470222473	-0.8690868616104126	-0.8143860101699829	-0.8644868731498718	-0.7693484425544739	-0.6975206732749939	-0.572433352470398	-0.8942744731903076	-0.13105857372283936	3.127185821533203	1.4937330484390259	-0.7916041016578674	-0.3692060708999634	-0.6456598043441772	-0.7136489152908325	-0.6970646381378174	-0.401857852935791	-0.1905720829963684	-0.8949541449546814	0.09974352270364761	-0.8515291810035706	-0.7053651213645935	-0.848140299320221	-0.5108563303947449	-0.6746974587440491	0.5503450632095337	-0.046727001667022705	-0.710074782371521	2.531724691390991	-0.8522323369979858	-0.802575945854187	-0.6848833560943604	0.7232740521430969	0.9187998175621033	1.9267749786376953	-0.7414593696594238	-0.489408016204834	-0.6758557558059692	-0.8089415431022644	0.6340392231941223	-0.8140652179718018	-0.7143299579620361	-0.38864409923553467	-0.8874616622924805	-0.9049956202507019	-0.5713688135147095	1.2608847618103027	-0.9131917357444763	0.081670381128788	-0.7535964250564575	-0.3346197009086609	-0.7937798500061035	0.47743213176727295
